ID,착과량(int)
TEST_1169,174.35214
TEST_1170,562.3323
TEST_1171,576.9743
TEST_1172,513.8081
TEST_1173,206.11362
TEST_1174,751.01056
TEST_1175,546.05774
TEST_1176,33.65164
TEST_1177,40.755432
TEST_1178,187.89664
TEST_1179,457.42368
TEST_1180,82.47522
TEST_1181,629.46436
TEST_1182,420.63596
TEST_1183,449.80746
TEST_1184,751.2999
TEST_1185,333.0461
TEST_1186,67.253426
TEST_1187,33.12102
TEST_1188,675.3944
TEST_1189,593.1118
TEST_1190,507.70407
TEST_1191,297.95862
TEST_1192,600.0521
TEST_1193,748.0936
TEST_1194,280.675
TEST_1195,396.3628
TEST_1196,703.6805
TEST_1197,63.320503
TEST_1198,503.52438
TEST_1199,427.10605
TEST_1200,404.16275
TEST_1201,287.84647
TEST_1202,423.01474
TEST_1203,525.2639
TEST_1204,532.8786
TEST_1205,295.3086
TEST_1206,604.1246
TEST_1207,273.4529
TEST_1208,200.90924
TEST_1209,432.3163
TEST_1210,585.87225
TEST_1211,261.01886
TEST_1212,650.0751
TEST_1213,703.5127
TEST_1214,472.88235
TEST_1215,389.61707
TEST_1216,307.19073
TEST_1217,357.94794
TEST_1218,95.686325
TEST_1219,247.97903
TEST_1220,222.70262
TEST_1221,106.27692
TEST_1222,334.0781
TEST_1223,452.0342
TEST_1224,671.07355
TEST_1225,206.99084
TEST_1226,34.015324
TEST_1227,467.2551
TEST_1228,300.59848
TEST_1229,55.24506
TEST_1230,682.2616
TEST_1231,238.80661
TEST_1232,768.0337
TEST_1233,718.6981
TEST_1234,102.085495
TEST_1235,167.08081
TEST_1236,612.12976
TEST_1237,297.74435
TEST_1238,682.7478
TEST_1239,248.694
TEST_1240,543.6344
TEST_1241,673.77155
TEST_1242,291.5972
TEST_1243,143.66426
TEST_1244,658.7014
TEST_1245,738.00836
TEST_1246,304.24747
TEST_1247,216.87344
TEST_1248,450.64618
TEST_1249,791.71326
TEST_1250,211.25717
TEST_1251,600.7787
TEST_1252,42.839256
TEST_1253,275.53384
TEST_1254,161.51929
TEST_1255,410.6227
TEST_1256,35.605164
TEST_1257,524.59705
TEST_1258,251.3135
TEST_1259,140.11432
TEST_1260,327.69632
TEST_1261,647.2213
TEST_1262,186.70587
TEST_1263,87.10585
TEST_1264,518.0732
TEST_1265,70.70456
TEST_1266,211.53487
TEST_1267,534.4223
TEST_1268,624.39575
TEST_1269,432.72314
TEST_1270,351.50418
TEST_1271,270.83252
TEST_1272,139.80136
TEST_1273,620.73
TEST_1274,564.9768
TEST_1275,521.0891
TEST_1276,767.53326
TEST_1277,298.38354
TEST_1278,573.01495
TEST_1279,436.40405
TEST_1280,727.1296
TEST_1281,302.7803
TEST_1282,32.749577
TEST_1283,124.30128
TEST_1284,324.5559
TEST_1285,114.66474
TEST_1286,598.8335
TEST_1287,198.46472
TEST_1288,314.09875
TEST_1289,690.1589
TEST_1290,232.15826
TEST_1291,574.24164
TEST_1292,589.6094
TEST_1293,623.1839
TEST_1294,258.1726
TEST_1295,353.21014
TEST_1296,565.1588
TEST_1297,299.6342
TEST_1298,513.01373
TEST_1299,193.47723
TEST_1300,414.4044
TEST_1301,495.5709
TEST_1302,677.43787
TEST_1303,453.927
TEST_1304,588.9052
TEST_1305,55.456573
TEST_1306,586.6902
TEST_1307,310.09875
TEST_1308,600.84436
TEST_1309,325.67422
TEST_1310,538.9216
TEST_1311,292.6601
TEST_1312,592.93854
TEST_1313,450.98596
TEST_1314,607.08496
TEST_1315,265.29636
TEST_1316,201.753
TEST_1317,472.4493
TEST_1318,117.14892
TEST_1319,78.80848
TEST_1320,576.1549
TEST_1321,66.37357
TEST_1322,673.9647
TEST_1323,202.01556
TEST_1324,158.37158
TEST_1325,367.61087
TEST_1326,138.78436
TEST_1327,668.532
TEST_1328,374.6403
TEST_1329,126.0932
TEST_1330,334.46094
TEST_1331,440.19498
TEST_1332,567.56226
TEST_1333,144.60254
TEST_1334,467.23596
TEST_1335,122.046196
TEST_1336,743.65955
TEST_1337,580.7523
TEST_1338,439.79315
TEST_1339,236.4842
TEST_1340,299.81232
TEST_1341,411.29495
TEST_1342,289.1167
TEST_1343,593.2026
TEST_1344,424.26663
TEST_1345,437.7233
TEST_1346,623.7186
TEST_1347,115.59983
TEST_1348,60.245533
TEST_1349,679.1463
TEST_1350,666.479
TEST_1351,115.89358
TEST_1352,291.95993
TEST_1353,727.713
TEST_1354,69.27535
TEST_1355,656.956
TEST_1356,603.0625
TEST_1357,435.4376
TEST_1358,574.4912
TEST_1359,696.7312
TEST_1360,531.5714
TEST_1361,152.70782
TEST_1362,401.58676
TEST_1363,209.77042
TEST_1364,245.34044
TEST_1365,672.9468
TEST_1366,99.32773
TEST_1367,301.84158
TEST_1368,265.87924
TEST_1369,453.27234
TEST_1370,250.41095
TEST_1371,522.36395
TEST_1372,639.35266
TEST_1373,465.98654
TEST_1374,318.15683
TEST_1375,614.6092
TEST_1376,544.8379
TEST_1377,318.2313
TEST_1378,50.01999
TEST_1379,540.7954
TEST_1380,195.3553
TEST_1381,316.13046
TEST_1382,69.31931
TEST_1383,119.13224
TEST_1384,192.34207
TEST_1385,521.9038
TEST_1386,622.6898
TEST_1387,475.07477
TEST_1388,62.66756
TEST_1389,481.73917
TEST_1390,636.68384
TEST_1391,759.5722
TEST_1392,665.6466
TEST_1393,313.05957
TEST_1394,711.84265
TEST_1395,516.0957
TEST_1396,373.10672
TEST_1397,33.56883
TEST_1398,472.41052
TEST_1399,60.25497
TEST_1400,631.80176
TEST_1401,696.4864
TEST_1402,471.4968
TEST_1403,242.12709
TEST_1404,780.13257
TEST_1405,101.458015
TEST_1406,178.39055
TEST_1407,642.74194
TEST_1408,244.9252
TEST_1409,180.79684
TEST_1410,797.46326
TEST_1411,521.0714
TEST_1412,148.08015
TEST_1413,182.52179
TEST_1414,274.0216
TEST_1415,675.93567
TEST_1416,414.0222
TEST_1417,720.1006
TEST_1418,718.55536
TEST_1419,125.14841
TEST_1420,519.60785
TEST_1421,123.82457
TEST_1422,457.47104
TEST_1423,260.68594
TEST_1424,257.96027
TEST_1425,437.74423
TEST_1426,704.2726
TEST_1427,673.3793
TEST_1428,518.4212
TEST_1429,582.0042
TEST_1430,221.96878
TEST_1431,144.81184
TEST_1432,528.7566
TEST_1433,354.87314
TEST_1434,384.41644
TEST_1435,338.66913
TEST_1436,143.98126
TEST_1437,760.4403
TEST_1438,203.97137
TEST_1439,642.2072
TEST_1440,426.6417
TEST_1441,130.31451
TEST_1442,572.7152
TEST_1443,414.81662
TEST_1444,285.74136
TEST_1445,528.3556
TEST_1446,114.17083
TEST_1447,439.5211
TEST_1448,425.6414
TEST_1449,819.7219
TEST_1450,668.55396
TEST_1451,672.88794
TEST_1452,700.3678
TEST_1453,358.64462
TEST_1454,700.5904
TEST_1455,243.81015
TEST_1456,489.6934
TEST_1457,57.784622
TEST_1458,539.5158
TEST_1459,330.94705
TEST_1460,526.1053
TEST_1461,111.620415
TEST_1462,68.21716
TEST_1463,718.98474
TEST_1464,390.13043
TEST_1465,480.05984
TEST_1466,166.61871
TEST_1467,292.4747
TEST_1468,285.09995
TEST_1469,488.3015
TEST_1470,101.5025
TEST_1471,745.692
TEST_1472,380.71164
TEST_1473,223.3543
TEST_1474,172.65544
TEST_1475,517.47046
TEST_1476,557.5542
TEST_1477,318.8972
TEST_1478,309.39163
TEST_1479,223.12537
TEST_1480,631.1063
TEST_1481,181.0336
TEST_1482,152.08356
TEST_1483,460.9909
TEST_1484,515.4879
TEST_1485,136.11978
TEST_1486,312.12527
TEST_1487,752.6967
TEST_1488,69.546684
TEST_1489,119.23215
TEST_1490,469.4926
TEST_1491,671.10425
TEST_1492,652.3007
TEST_1493,106.60776
TEST_1494,583.6648
TEST_1495,197.17387
TEST_1496,661.1216
TEST_1497,327.7119
TEST_1498,677.10297
TEST_1499,376.3052
TEST_1500,459.20618
TEST_1501,403.60568
TEST_1502,305.5098
TEST_1503,361.5429
TEST_1504,334.65002
TEST_1505,85.22575
TEST_1506,408.97043
TEST_1507,404.7587
TEST_1508,688.618
TEST_1509,631.25146
TEST_1510,506.84683
TEST_1511,235.28296
TEST_1512,194.72784
TEST_1513,481.44827
TEST_1514,102.240776
TEST_1515,281.40744
TEST_1516,316.88577
TEST_1517,489.75708
TEST_1518,275.271
TEST_1519,687.306
TEST_1520,413.99307
TEST_1521,686.9004
TEST_1522,159.93909
TEST_1523,258.27084
TEST_1524,347.50626
TEST_1525,643.5751
TEST_1526,416.00732
TEST_1527,374.0922
TEST_1528,83.35212
TEST_1529,474.048
TEST_1530,750.6722
TEST_1531,287.31955
TEST_1532,547.20166
TEST_1533,45.0795
TEST_1534,129.26434
TEST_1535,338.60928
TEST_1536,580.7317
TEST_1537,244.84152
TEST_1538,375.47128
TEST_1539,394.8796
TEST_1540,337.05933
TEST_1541,544.60504
TEST_1542,39.94982
TEST_1543,262.0885
TEST_1544,128.81032
TEST_1545,603.38873
TEST_1546,442.70773
TEST_1547,307.11813
TEST_1548,589.7484
TEST_1549,174.72821
TEST_1550,205.5788
TEST_1551,371.46506
TEST_1552,103.34428
TEST_1553,522.10046
TEST_1554,484.88074
TEST_1555,240.08047
TEST_1556,669.964
TEST_1557,714.3782
TEST_1558,143.55296
TEST_1559,311.43887
TEST_1560,468.42374
TEST_1561,293.90057
TEST_1562,496.20126
TEST_1563,140.30487
TEST_1564,470.7997
TEST_1565,254.92589
TEST_1566,667.15466
TEST_1567,277.58438
TEST_1568,561.73
TEST_1569,527.21826
TEST_1570,745.43005
TEST_1571,68.115265
TEST_1572,677.45764
TEST_1573,484.79745
TEST_1574,659.0436
TEST_1575,134.07312
TEST_1576,217.20863
TEST_1577,543.04486
TEST_1578,635.8086
TEST_1579,694.52185
TEST_1580,346.1839
TEST_1581,712.0272
TEST_1582,432.79578
TEST_1583,388.0757
TEST_1584,490.0928
TEST_1585,412.08865
TEST_1586,272.64835
TEST_1587,707.62537
TEST_1588,523.3861
TEST_1589,345.4785
TEST_1590,214.7362
TEST_1591,334.7726
TEST_1592,675.2241
TEST_1593,571.13086
TEST_1594,67.93157
TEST_1595,750.1221
TEST_1596,685.6372
TEST_1597,563.82056
TEST_1598,545.03046
TEST_1599,226.53456
TEST_1600,640.6756
TEST_1601,170.58948
TEST_1602,497.51596
TEST_1603,695.49475
TEST_1604,178.71931
TEST_1605,561.39746
TEST_1606,364.32095
TEST_1607,717.87024
TEST_1608,274.1232
TEST_1609,216.27296
TEST_1610,442.13626
TEST_1611,405.7682
TEST_1612,424.92615
TEST_1613,219.72832
TEST_1614,194.9588
TEST_1615,347.9914
TEST_1616,254.66937
TEST_1617,173.90927
TEST_1618,375.89694
TEST_1619,533.853
TEST_1620,181.6526
TEST_1621,500.49356
TEST_1622,475.0549
TEST_1623,153.44788
TEST_1624,415.10135
TEST_1625,707.97205
TEST_1626,718.90985
TEST_1627,312.34683
TEST_1628,734.65625
TEST_1629,611.2425
TEST_1630,585.208
TEST_1631,36.34729
TEST_1632,616.7279
TEST_1633,308.2649
TEST_1634,461.03754
TEST_1635,482.9152
TEST_1636,114.019485
TEST_1637,469.27997
TEST_1638,228.74171
TEST_1639,292.5005
TEST_1640,75.47811
TEST_1641,328.666
TEST_1642,516.99774
TEST_1643,174.43726
TEST_1644,450.91928
TEST_1645,281.84836
TEST_1646,685.94257
TEST_1647,313.02243
TEST_1648,234.62427
TEST_1649,122.10258
TEST_1650,261.764
TEST_1651,710.4049
TEST_1652,-1.0
TEST_1653,184.94005
TEST_1654,54.33179
TEST_1655,382.18472
TEST_1656,752.57416
TEST_1657,108.729095
TEST_1658,633.294
TEST_1659,285.45575
TEST_1660,522.27527
TEST_1661,783.7709
TEST_1662,100.88477
TEST_1663,329.15482
TEST_1664,425.7825
TEST_1665,682.047
TEST_1666,171.19601
TEST_1667,149.97969
TEST_1668,105.13383
TEST_1669,139.16574
TEST_1670,516.95593
TEST_1671,388.42233
TEST_1672,343.30392
TEST_1673,561.81396
TEST_1674,467.8287
TEST_1675,87.00216
TEST_1676,397.57114
TEST_1677,644.5582
TEST_1678,134.93408
TEST_1679,467.48132
TEST_1680,604.45844
TEST_1681,331.7884
TEST_1682,380.63528
TEST_1683,428.83664
TEST_1684,354.6844
TEST_1685,609.5705
TEST_1686,342.11682
TEST_1687,591.1264
TEST_1688,38.941498
TEST_1689,524.96014
TEST_1690,746.4818
TEST_1691,146.68906
TEST_1692,381.36655
TEST_1693,556.3761
TEST_1694,739.30975
TEST_1695,524.35266
TEST_1696,95.99117
TEST_1697,276.95926
TEST_1698,276.00876
TEST_1699,334.46146
TEST_1700,468.67938
TEST_1701,278.84
TEST_1702,275.2429
TEST_1703,33.552563
TEST_1704,717.9763
TEST_1705,594.92957
TEST_1706,401.8572
TEST_1707,727.4794
TEST_1708,611.55664
TEST_1709,509.3981
TEST_1710,398.12207
TEST_1711,325.5734
TEST_1712,643.1932
TEST_1713,397.75955
TEST_1714,432.9731
TEST_1715,575.1362
TEST_1716,244.06987
TEST_1717,601.36975
TEST_1718,629.10266
TEST_1719,397.10187
TEST_1720,537.229
TEST_1721,181.94022
TEST_1722,632.46045
TEST_1723,170.87747
TEST_1724,75.19761
TEST_1725,658.64624
TEST_1726,185.2731
TEST_1727,263.76584
TEST_1728,218.7044
TEST_1729,228.07535
TEST_1730,564.86
TEST_1731,39.42883
TEST_1732,263.63614
TEST_1733,698.7601
TEST_1734,183.70244
TEST_1735,479.43295
TEST_1736,721.5764
TEST_1737,296.018
TEST_1738,286.69818
TEST_1739,154.12766
TEST_1740,367.61826
TEST_1741,661.4474
TEST_1742,298.5546
TEST_1743,242.63724
TEST_1744,65.5622
TEST_1745,33.276608
TEST_1746,504.00336
TEST_1747,445.48508
TEST_1748,400.88272
TEST_1749,265.7099
TEST_1750,261.10892
TEST_1751,669.32355
TEST_1752,554.8309
TEST_1753,468.43222
TEST_1754,159.66403
TEST_1755,688.7269
TEST_1756,429.3744
TEST_1757,209.27936
TEST_1758,159.22441
TEST_1759,197.5346
TEST_1760,287.9232
TEST_1761,671.1573
TEST_1762,588.6067
TEST_1763,737.38086
TEST_1764,676.14355
TEST_1765,457.22092
TEST_1766,456.9194
TEST_1767,76.909325
TEST_1768,359.05307
TEST_1769,320.53384
TEST_1770,677.7359
TEST_1771,691.343
TEST_1772,472.22946
TEST_1773,584.83167
TEST_1774,391.09537
TEST_1775,440.87808
TEST_1776,243.98878
TEST_1777,714.7985
TEST_1778,607.4307
TEST_1779,472.11154
TEST_1780,271.27975
TEST_1781,96.19772
TEST_1782,214.90842
TEST_1783,545.92285
TEST_1784,547.3133
TEST_1785,297.74893
TEST_1786,411.1995
TEST_1787,87.17492
TEST_1788,356.61603
TEST_1789,121.75149
TEST_1790,668.5853
TEST_1791,330.7527
TEST_1792,139.54094
TEST_1793,530.3921
TEST_1794,72.45151
TEST_1795,644.92834
TEST_1796,265.50897
TEST_1797,45.463345
TEST_1798,248.90944
TEST_1799,602.311
TEST_1800,388.73026
TEST_1801,443.86658
TEST_1802,613.2761
TEST_1803,587.122
TEST_1804,222.38806
TEST_1805,613.31213
TEST_1806,416.21182
TEST_1807,739.23755
TEST_1808,482.1322
TEST_1809,613.7947
TEST_1810,149.5971
TEST_1811,608.44904
TEST_1812,581.09973
TEST_1813,508.00873
TEST_1814,630.6454
TEST_1815,189.33101
TEST_1816,514.1861
TEST_1817,562.89185
TEST_1818,434.19785
TEST_1819,260.39426
TEST_1820,117.76907
TEST_1821,609.88824
TEST_1822,119.565094
TEST_1823,631.8711
TEST_1824,70.08062
TEST_1825,287.08487
TEST_1826,688.29175
TEST_1827,271.1149
TEST_1828,178.97453
TEST_1829,226.78467
TEST_1830,132.8098
TEST_1831,102.94433
TEST_1832,331.56766
TEST_1833,567.32935
TEST_1834,373.63248
TEST_1835,616.78735
TEST_1836,602.379
TEST_1837,221.97693
TEST_1838,64.02733
TEST_1839,88.18851
TEST_1840,201.82837
TEST_1841,578.4642
TEST_1842,90.4895
TEST_1843,781.97656
TEST_1844,18.912416
TEST_1845,95.354515
TEST_1846,208.34067
TEST_1847,683.0016
TEST_1848,42.042633
TEST_1849,714.74133
TEST_1850,275.48013
TEST_1851,241.18149
TEST_1852,324.5478
TEST_1853,477.3621
TEST_1854,222.61253
TEST_1855,767.85284
TEST_1856,498.52274
TEST_1857,691.8821
TEST_1858,562.9313
TEST_1859,355.01044
TEST_1860,439.54178
TEST_1861,450.99313
TEST_1862,599.8335
TEST_1863,483.59357
TEST_1864,701.8449
TEST_1865,600.4634
TEST_1866,510.08994
TEST_1867,544.3266
TEST_1868,39.94827
TEST_1869,630.80237
TEST_1870,618.77185
TEST_1871,189.07631
TEST_1872,306.62894
TEST_1873,378.73465
TEST_1874,586.5703
TEST_1875,672.03735
TEST_1876,706.6398
TEST_1877,56.963528
TEST_1878,165.0874
TEST_1879,583.157
TEST_1880,278.51865
TEST_1881,294.44577
TEST_1882,515.5878
TEST_1883,195.99753
TEST_1884,693.2854
TEST_1885,494.44205
TEST_1886,649.9892
TEST_1887,223.64859
TEST_1888,273.99356
TEST_1889,697.4491
TEST_1890,560.8784
TEST_1891,92.41198
TEST_1892,225.95712
TEST_1893,211.3182
TEST_1894,382.6074
TEST_1895,607.7949
TEST_1896,646.63165
TEST_1897,89.95881
TEST_1898,351.72287
TEST_1899,681.9315
TEST_1900,374.2507
TEST_1901,670.1229
TEST_1902,432.15424
TEST_1903,504.74493
TEST_1904,280.24545
TEST_1905,300.24088
TEST_1906,523.80444
TEST_1907,562.6493
TEST_1908,621.8732
TEST_1909,577.72327
TEST_1910,90.4491
TEST_1911,446.02182
TEST_1912,661.8551
TEST_1913,259.54288
TEST_1914,729.7259
TEST_1915,520.8917
TEST_1916,344.00034
TEST_1917,369.62442
TEST_1918,381.36362
TEST_1919,101.45342
TEST_1920,681.11975
TEST_1921,125.9107
TEST_1922,727.1887
TEST_1923,38.450363
TEST_1924,562.62976
TEST_1925,493.49387
TEST_1926,556.6207
TEST_1927,508.05682
TEST_1928,87.51414
TEST_1929,458.30753
TEST_1930,32.381603
TEST_1931,82.32646
TEST_1932,589.8229
TEST_1933,305.821
TEST_1934,364.32315
TEST_1935,466.5949
TEST_1936,378.73166
TEST_1937,590.6681
TEST_1938,423.57224
TEST_1939,300.25565
TEST_1940,66.23934
TEST_1941,408.3604
TEST_1942,659.01807
TEST_1943,556.0033
TEST_1944,321.32602
TEST_1945,467.17377
TEST_1946,86.55161
TEST_1947,210.08179
TEST_1948,214.4439
TEST_1949,437.36172
TEST_1950,447.20865
TEST_1951,673.1936
TEST_1952,260.27347
TEST_1953,152.14789
TEST_1954,701.3968
TEST_1955,536.6738
TEST_1956,446.90842
TEST_1957,502.05185
TEST_1958,595.86096
TEST_1959,86.57191
TEST_1960,191.14708
TEST_1961,351.2539
TEST_1962,580.29956
TEST_1963,283.02945
TEST_1964,35.394493
TEST_1965,32.142757
TEST_1966,517.8827
TEST_1967,616.3464
TEST_1968,724.50446
TEST_1969,360.92844
TEST_1970,124.14601
TEST_1971,116.855194
TEST_1972,519.4651
TEST_1973,120.236565
TEST_1974,624.4627
TEST_1975,320.0391
TEST_1976,501.9106
TEST_1977,744.3833
TEST_1978,106.931145
TEST_1979,746.5852
TEST_1980,474.4464
TEST_1981,444.0592
TEST_1982,704.9435
TEST_1983,591.32367
TEST_1984,326.68344
TEST_1985,178.64053
TEST_1986,402.676
TEST_1987,187.16776
TEST_1988,383.77042
TEST_1989,795.74414
TEST_1990,686.53284
TEST_1991,273.2211
TEST_1992,33.313793
TEST_1993,331.09152
TEST_1994,506.79294
TEST_1995,217.62837
TEST_1996,61.715347
TEST_1997,359.22833
TEST_1998,332.73373
TEST_1999,597.922
TEST_2000,219.77406
TEST_2001,679.32654
TEST_2002,195.78659
TEST_2003,734.1205
TEST_2004,417.009
TEST_2005,307.696
TEST_2006,223.37312
TEST_2007,118.16473
TEST_2008,270.78745
TEST_2009,468.72354
TEST_2010,666.6068
TEST_2011,666.2849
TEST_2012,559.6382
TEST_2013,532.0392
TEST_2014,216.61497
TEST_2015,396.0494
TEST_2016,268.65067
TEST_2017,218.0806
TEST_2018,525.30774
TEST_2019,358.28598
TEST_2020,454.8265
TEST_2021,621.2233
TEST_2022,169.41049
TEST_2023,473.52646
TEST_2024,485.61166
TEST_2025,359.89597
TEST_2026,700.54315
TEST_2027,117.56643
TEST_2028,137.51184
TEST_2029,684.6588
TEST_2030,107.0207
TEST_2031,450.2157
TEST_2032,202.56407
TEST_2033,269.48624
TEST_2034,158.09569
TEST_2035,364.88858
TEST_2036,150.11595
TEST_2037,200.42372
TEST_2038,300.39145
TEST_2039,704.03906
TEST_2040,460.6666
TEST_2041,124.43572
TEST_2042,251.21782
TEST_2043,211.11713
TEST_2044,531.978
TEST_2045,595.803
TEST_2046,124.924706
TEST_2047,509.06567
TEST_2048,291.90982
TEST_2049,229.48944
TEST_2050,770.9459
TEST_2051,432.2466
TEST_2052,524.60156
TEST_2053,616.1646
TEST_2054,478.4861
TEST_2055,329.31305
TEST_2056,214.85634
TEST_2057,180.51852
TEST_2058,522.52484
TEST_2059,699.7872
TEST_2060,131.55656
TEST_2061,358.7004
TEST_2062,675.53827
TEST_2063,762.7613
TEST_2064,649.24243
TEST_2065,576.0228
TEST_2066,515.03876
TEST_2067,257.07056
TEST_2068,466.64584
TEST_2069,407.5258
TEST_2070,441.2762
TEST_2071,281.96918
TEST_2072,613.2617
TEST_2073,794.90125
TEST_2074,461.77774
TEST_2075,417.0911
TEST_2076,441.61002
TEST_2077,520.4894
TEST_2078,382.51602
TEST_2079,297.57446
TEST_2080,532.23486
TEST_2081,316.78156
TEST_2082,661.28217
TEST_2083,46.893414
TEST_2084,306.0967
TEST_2085,143.8165
TEST_2086,378.1079
TEST_2087,137.02844
TEST_2088,80.27851
TEST_2089,749.9263
TEST_2090,115.91415
TEST_2091,605.15735
TEST_2092,711.5744
TEST_2093,338.07614
TEST_2094,281.46927
TEST_2095,254.23701
TEST_2096,545.8142
TEST_2097,503.47906
TEST_2098,737.00085
TEST_2099,132.5264
TEST_2100,267.06528
TEST_2101,295.19705
TEST_2102,430.6127
TEST_2103,468.82007
TEST_2104,714.30005
TEST_2105,317.90494
TEST_2106,210.1405
TEST_2107,239.14523
TEST_2108,331.85953
TEST_2109,486.28806
TEST_2110,191.9896
TEST_2111,227.78027
TEST_2112,656.92444
TEST_2113,738.008
TEST_2114,649.85596
TEST_2115,383.22647
TEST_2116,623.9178
TEST_2117,655.6643
TEST_2118,114.96209
TEST_2119,38.958805
TEST_2120,560.6109
TEST_2121,136.0597
TEST_2122,540.2398
TEST_2123,459.9374
TEST_2124,597.7423
TEST_2125,514.9508
TEST_2126,667.61316
TEST_2127,699.5091
TEST_2128,336.85855
TEST_2129,489.69522
TEST_2130,207.9108
TEST_2131,588.99695
TEST_2132,571.2355
TEST_2133,70.53795
TEST_2134,245.71735
TEST_2135,676.4656
TEST_2136,210.3034
TEST_2137,595.4968
TEST_2138,32.426533
TEST_2139,712.789
TEST_2140,314.0925
TEST_2141,404.90646
TEST_2142,575.8806
TEST_2143,439.0038
TEST_2144,268.2238
TEST_2145,410.8247
TEST_2146,107.045815
TEST_2147,375.2025
TEST_2148,453.40518
TEST_2149,126.42127
TEST_2150,416.46252
TEST_2151,167.3494
TEST_2152,648.52136
TEST_2153,125.84681
TEST_2154,137.80453
TEST_2155,314.27188
TEST_2156,361.8378
TEST_2157,782.5007
TEST_2158,74.31652
TEST_2159,717.81805
TEST_2160,310.69907
TEST_2161,341.79623
TEST_2162,463.0934
TEST_2163,605.60046
TEST_2164,252.23407
TEST_2165,541.9219
TEST_2166,172.9219
TEST_2167,-0.9999941
TEST_2168,353.1877
TEST_2169,442.7533
TEST_2170,329.1924
TEST_2171,615.85315
TEST_2172,609.31824
TEST_2173,375.06693
TEST_2174,146.17941
TEST_2175,187.86534
TEST_2176,461.40305
TEST_2177,168.72115
TEST_2178,690.62305
TEST_2179,549.6714
TEST_2180,583.38715
TEST_2181,243.73651
TEST_2182,461.57095
TEST_2183,232.1554
TEST_2184,788.3425
TEST_2185,647.5545
TEST_2186,92.8623
TEST_2187,501.07022
TEST_2188,763.1629
TEST_2189,443.5181
TEST_2190,732.51465
TEST_2191,138.02545
TEST_2192,642.6946
TEST_2193,528.2773
TEST_2194,255.65387
TEST_2195,256.26028
TEST_2196,455.07425
TEST_2197,420.8461
TEST_2198,358.6968
TEST_2199,673.6294
TEST_2200,201.01042
TEST_2201,613.9906
TEST_2202,534.9255
TEST_2203,756.6719
TEST_2204,306.2941
TEST_2205,388.67316
TEST_2206,230.54034
TEST_2207,103.820244
