?�도,?�시,측정??PM2.5,
4,2023-02-19 2:00,공주,0.104
4,2023-02-19 3:00,공주,0.096
4,2023-02-19 4:00,공주,0.108
4,2023-02-19 5:00,공주,0.096
4,2023-02-19 6:00,공주,0.112
4,2023-02-19 7:00,공주,0.112
4,2023-02-19 8:00,공주,0.108
4,2023-02-19 9:00,공주,0.108
4,2023-02-19 10:00,공주,0.092
4,2023-02-19 11:00,공주,0.096
4,2023-02-19 12:00,공주,0.092
4,2023-02-19 13:00,공주,0.072
4,2023-02-19 14:00,공주,0.064
4,2023-02-19 15:00,공주,0.072
4,2023-02-19 16:00,공주,0.072
4,2023-02-19 17:00,공주,0.068
4,2023-02-19 18:00,공주,0.084
4,2023-02-19 19:00,공주,0.068
4,2023-02-19 20:00,공주,0.088
4,2023-02-19 21:00,공주,0.108
4,2023-02-19 22:00,공주,0.088
4,2023-02-19 23:00,공주,0.084
4,2023-02-22 0:00,공주,0.184
4,2023-02-22 1:00,공주,0.192
4,2023-02-22 2:00,공주,0.168
4,2023-02-22 3:00,공주,0.16
4,2023-02-22 4:00,공주,0.152
4,2023-02-22 5:00,공주,0.172
4,2023-02-22 6:00,공주,0.164
4,2023-02-22 7:00,공주,0.068
4,2023-02-22 8:00,공주,0.14
4,2023-02-22 9:00,공주,0.14
4,2023-02-22 10:00,공주,0.112
4,2023-02-22 11:00,공주,0.124
4,2023-02-22 12:00,공주,0.1
4,2023-02-22 13:00,공주,0.08
4,2023-02-22 14:00,공주,0.08
4,2023-02-22 15:00,공주,0.068
4,2023-02-22 16:00,공주,0.084
4,2023-02-22 17:00,공주,0.076
4,2023-02-22 18:00,공주,0.064
4,2023-02-22 19:00,공주,0.08
4,2023-02-22 20:00,공주,0.092
4,2023-02-22 21:00,공주,0.092
4,2023-02-22 22:00,공주,0.096
4,2023-02-22 23:00,공주,0.096
4,2023-02-23 0:00,공주,0.084
4,2023-02-23 1:00,공주,0.1
4,2023-02-23 2:00,공주,0.088
4,2023-02-23 3:00,공주,0.104
4,2023-02-23 4:00,공주,0.104
4,2023-02-23 5:00,공주,0.104
4,2023-02-23 6:00,공주,0.104
4,2023-02-23 7:00,공주,0.076
4,2023-02-23 8:00,공주,0.092
4,2023-02-23 9:00,공주,0.116
4,2023-02-23 10:00,공주,0.084
4,2023-02-23 11:00,공주,0.072
4,2023-02-23 12:00,공주,0.08
4,2023-02-23 13:00,공주,0.072
4,2023-02-23 14:00,공주,0.088
4,2023-02-23 15:00,공주,0.08
4,2023-02-23 16:00,공주,0.072
4,2023-02-23 17:00,공주,0.076
4,2023-02-23 18:00,공주,0.092
4,2023-02-23 19:00,공주,0.068
4,2023-02-23 20:00,공주,0.092
4,2023-02-23 21:00,공주,0.088
4,2023-02-23 22:00,공주,0.096
4,2023-02-23 23:00,공주,0.068
4,2023-02-24 0:00,공주,0.1
4,2023-02-24 1:00,공주,0.12
4,2023-02-24 2:00,공주,0.092
4,2023-02-24 3:00,공주,0.088
4,2023-02-24 4:00,공주,0.108
4,2023-02-24 5:00,공주,0.088
4,2023-02-24 6:00,공주,0.108
4,2023-02-24 7:00,공주,0.104
4,2023-02-24 8:00,공주,0.104
4,2023-02-24 9:00,공주,0.1
4,2023-02-24 10:00,공주,0.088
4,2023-02-24 11:00,공주,0.092
4,2023-02-24 12:00,공주,0.084
4,2023-02-24 13:00,공주,0.064
4,2023-02-24 14:00,공주,0.064
4,2023-02-24 15:00,공주,0.072
4,2023-02-24 16:00,공주,0.072
4,2023-02-24 17:00,공주,0.068
4,2023-02-24 18:00,공주,0.072
4,2023-02-24 19:00,공주,0.068
4,2023-02-24 20:00,공주,0.08
4,2023-02-24 21:00,공주,0.096
4,2023-02-24 22:00,공주,0.08
4,2023-02-24 23:00,공주,0.092
4,2023-02-27 0:00,공주,0.304
4,2023-02-27 1:00,공주,0.304
4,2023-02-27 2:00,공주,0.296
4,2023-02-27 3:00,공주,0.268
4,2023-02-27 4:00,공주,0.252
4,2023-02-27 5:00,공주,0.284
4,2023-02-27 6:00,공주,0.268
4,2023-02-27 7:00,공주,0.068
4,2023-02-27 8:00,공주,0.268
4,2023-02-27 9:00,공주,0.256
4,2023-02-27 10:00,공주,0.232
4,2023-02-27 11:00,공주,0.248
4,2023-02-27 12:00,공주,0.148
4,2023-02-27 13:00,공주,0.172
4,2023-02-27 14:00,공주,0.148
4,2023-02-27 15:00,공주,0.124
4,2023-02-27 16:00,공주,0.148
4,2023-02-27 17:00,공주,0.128
4,2023-02-27 18:00,공주,0.112
4,2023-02-27 19:00,공주,0.156
4,2023-02-27 20:00,공주,0.188
4,2023-02-27 21:00,공주,0.212
4,2023-02-27 22:00,공주,0.204
4,2023-02-27 23:00,공주,0.216
4,2023-02-28 0:00,공주,0.22
4,2023-02-28 1:00,공주,0.224
4,2023-02-28 2:00,공주,0.2
4,2023-02-28 3:00,공주,0.212
4,2023-02-28 4:00,공주,0.232
4,2023-02-28 5:00,공주,0.188
4,2023-02-28 6:00,공주,0.22
4,2023-02-28 7:00,공주,0.168
4,2023-02-28 8:00,공주,0.216
4,2023-02-28 9:00,공주,0.216
4,2023-02-28 10:00,공주,0.176
4,2023-02-28 11:00,공주,0.132
4,2023-02-28 12:00,공주,0.136
4,2023-02-28 13:00,공주,0.112
4,2023-02-28 14:00,공주,0.116
4,2023-02-28 15:00,공주,0.108
4,2023-02-28 16:00,공주,0.088
4,2023-02-28 17:00,공주,0.108
4,2023-02-28 18:00,공주,0.128
4,2023-02-28 19:00,공주,0.116
4,2023-02-28 20:00,공주,0.136
4,2023-02-28 21:00,공주,0.124
4,2023-02-28 22:00,공주,0.124
4,2023-02-28 23:00,공주,0.068
4,2023-03-01 0:00,공주,0.136
4,2023-03-01 1:00,공주,0.128
4,2023-03-01 2:00,공주,0.124
4,2023-03-01 3:00,공주,0.136
4,2023-03-01 4:00,공주,0.164
4,2023-03-01 5:00,공주,0.112
4,2023-03-01 6:00,공주,0.144
4,2023-03-01 7:00,공주,0.104
4,2023-03-01 8:00,공주,0.12
4,2023-03-01 9:00,공주,0.116
4,2023-03-01 10:00,공주,0.096
4,2023-03-01 11:00,공주,0.1
4,2023-03-01 12:00,공주,0.1
4,2023-03-01 13:00,공주,0.076
4,2023-03-01 14:00,공주,0.072
4,2023-03-01 15:00,공주,0.084
4,2023-03-01 16:00,공주,0.084
4,2023-03-01 17:00,공주,0.068
4,2023-03-01 18:00,공주,0.092
4,2023-03-01 19:00,공주,0.068
4,2023-03-01 20:00,공주,0.1
4,2023-03-01 21:00,공주,0.128
4,2023-03-01 22:00,공주,0.072
4,2023-03-01 23:00,공주,0.108
4,2023-03-04 0:00,공주,0.136
4,2023-03-04 1:00,공주,0.136
4,2023-03-04 2:00,공주,0.128
4,2023-03-04 3:00,공주,0.12
4,2023-03-04 4:00,공주,0.12
4,2023-03-04 5:00,공주,0.14
4,2023-03-04 6:00,공주,0.12
4,2023-03-04 7:00,공주,0.068
4,2023-03-04 8:00,공주,0.116
4,2023-03-04 9:00,공주,0.104
4,2023-03-04 10:00,공주,0.104
4,2023-03-04 11:00,공주,0.092
4,2023-03-04 12:00,공주,0.084
4,2023-03-04 13:00,공주,0.068
4,2023-03-04 14:00,공주,0.076
4,2023-03-04 15:00,공주,0.052
4,2023-03-04 16:00,공주,0.08
4,2023-03-04 17:00,공주,0.072
4,2023-03-04 18:00,공주,0.064
4,2023-03-04 19:00,공주,0.1
4,2023-03-04 20:00,공주,0.108
4,2023-03-04 21:00,공주,0.112
4,2023-03-04 22:00,공주,0.096
4,2023-03-04 23:00,공주,0.096
4,2023-03-05 0:00,공주,0.084
4,2023-03-05 1:00,공주,0.1
4,2023-03-05 2:00,공주,0.096
4,2023-03-05 3:00,공주,0.108
4,2023-03-05 4:00,공주,0.104
4,2023-03-05 5:00,공주,0.1
4,2023-03-05 6:00,공주,0.092
4,2023-03-05 7:00,공주,0.072
4,2023-03-05 8:00,공주,0.084
4,2023-03-05 9:00,공주,0.1
4,2023-03-05 10:00,공주,0.084
4,2023-03-05 11:00,공주,0.076
4,2023-03-05 12:00,공주,0.068
4,2023-03-05 13:00,공주,0.072
4,2023-03-05 14:00,공주,0.08
4,2023-03-05 15:00,공주,0.072
4,2023-03-05 16:00,공주,0.076
4,2023-03-05 17:00,공주,0.084
4,2023-03-05 18:00,공주,0.096
4,2023-03-05 19:00,공주,0.08
4,2023-03-05 20:00,공주,0.092
4,2023-03-05 21:00,공주,0.088
4,2023-03-05 22:00,공주,0.096
4,2023-03-05 23:00,공주,0.068
4,2023-03-06 0:00,공주,0.1
4,2023-03-06 1:00,공주,0.1
4,2023-03-06 2:00,공주,0.08
4,2023-03-06 3:00,공주,0.088
4,2023-03-06 4:00,공주,0.088
4,2023-03-06 5:00,공주,0.084
4,2023-03-06 6:00,공주,0.116
4,2023-03-06 7:00,공주,0.104
4,2023-03-06 8:00,공주,0.088
4,2023-03-06 9:00,공주,0.088
4,2023-03-06 10:00,공주,0.084
4,2023-03-06 11:00,공주,0.08
4,2023-03-06 12:00,공주,0.08
4,2023-03-06 13:00,공주,0.068
4,2023-03-06 14:00,공주,0.064
4,2023-03-06 15:00,공주,0.076
4,2023-03-06 16:00,공주,0.068
4,2023-03-06 17:00,공주,0.068
4,2023-03-06 18:00,공주,0.084
4,2023-03-06 19:00,공주,0.068
4,2023-03-06 20:00,공주,0.084
4,2023-03-06 21:00,공주,0.092
4,2023-03-06 22:00,공주,0.088
4,2023-03-06 23:00,공주,0.096
4,2023-03-09 0:00,공주,0.064
4,2023-03-09 1:00,공주,0.068
4,2023-03-09 2:00,공주,0.068
4,2023-03-09 3:00,공주,0.064
4,2023-03-09 4:00,공주,0.06
4,2023-03-09 5:00,공주,0.072
4,2023-03-09 6:00,공주,0.068
4,2023-03-09 7:00,공주,0.068
4,2023-03-09 8:00,공주,0.072
4,2023-03-09 9:00,공주,0.072
4,2023-03-09 10:00,공주,0.08
4,2023-03-09 11:00,공주,0.064
4,2023-03-09 12:00,공주,0.056
4,2023-03-09 13:00,공주,0.052
4,2023-03-09 14:00,공주,0.064
4,2023-03-09 15:00,공주,0.052
4,2023-03-09 16:00,공주,0.064
4,2023-03-09 17:00,공주,0.052
4,2023-03-09 18:00,공주,0.068
4,2023-03-09 19:00,공주,0.076
4,2023-03-09 20:00,공주,0.076
4,2023-03-09 21:00,공주,0.084
4,2023-03-09 22:00,공주,0.072
4,2023-03-09 23:00,공주,0.08
4,2023-03-10 0:00,공주,0.092
4,2023-03-10 1:00,공주,0.064
4,2023-03-10 2:00,공주,0.076
4,2023-03-10 3:00,공주,0.096
4,2023-03-10 4:00,공주,0.08
4,2023-03-10 5:00,공주,0.08
4,2023-03-10 6:00,공주,0.076
4,2023-03-10 7:00,공주,0.072
4,2023-03-10 8:00,공주,0.092
4,2023-03-10 9:00,공주,0.096
4,2023-03-10 10:00,공주,0.088
4,2023-03-10 11:00,공주,0.06
4,2023-03-10 12:00,공주,0.064
4,2023-03-10 13:00,공주,0.068
4,2023-03-10 14:00,공주,0.068
4,2023-03-10 15:00,공주,0.076
4,2023-03-10 16:00,공주,0.072
4,2023-03-10 17:00,공주,0.084
4,2023-03-10 18:00,공주,0.092
4,2023-03-10 19:00,공주,0.08
4,2023-03-10 20:00,공주,0.088
4,2023-03-10 21:00,공주,0.088
4,2023-03-10 22:00,공주,0.084
4,2023-03-10 23:00,공주,0.068
4,2023-03-11 0:00,공주,0.096
4,2023-03-11 1:00,공주,0.1
4,2023-03-11 2:00,공주,0.08
4,2023-03-11 3:00,공주,0.084
4,2023-03-11 4:00,공주,0.084
4,2023-03-11 5:00,공주,0.08
4,2023-03-11 6:00,공주,0.1
4,2023-03-11 7:00,공주,0.092
4,2023-03-11 8:00,공주,0.092
4,2023-03-11 9:00,공주,0.092
4,2023-03-11 10:00,공주,0.084
4,2023-03-11 11:00,공주,0.08
4,2023-03-11 12:00,공주,0.076
4,2023-03-11 13:00,공주,0.064
4,2023-03-11 14:00,공주,0.068
4,2023-03-11 15:00,공주,0.068
4,2023-03-11 16:00,공주,0.06
4,2023-03-11 17:00,공주,0.068
4,2023-03-11 18:00,공주,0.08
4,2023-03-11 19:00,공주,0.068
4,2023-03-11 20:00,공주,0.08
4,2023-03-11 21:00,공주,0.096
4,2023-03-11 22:00,공주,0.084
4,2023-03-11 23:00,공주,0.088
4,2023-03-14 0:00,공주,0.236
4,2023-03-14 1:00,공주,0.236
4,2023-03-14 2:00,공주,0.228
4,2023-03-14 3:00,공주,0.212
4,2023-03-14 4:00,공주,0.196
4,2023-03-14 5:00,공주,0.224
4,2023-03-14 6:00,공주,0.212
4,2023-03-14 7:00,공주,0.068
4,2023-03-14 8:00,공주,0.196
4,2023-03-14 9:00,공주,0.216
4,2023-03-14 10:00,공주,0.188
4,2023-03-14 11:00,공주,0.192
4,2023-03-14 12:00,공주,0.128
4,2023-03-14 13:00,공주,0.14
4,2023-03-14 14:00,공주,0.136
4,2023-03-14 15:00,공주,0.124
4,2023-03-14 16:00,공주,0.152
4,2023-03-14 17:00,공주,0.12
4,2023-03-14 18:00,공주,0.108
4,2023-03-14 19:00,공주,0.14
4,2023-03-14 20:00,공주,0.156
4,2023-03-14 21:00,공주,0.168
4,2023-03-14 22:00,공주,0.16
4,2023-03-14 23:00,공주,0.172
4,2023-03-15 0:00,공주,0.164
4,2023-03-15 1:00,공주,0.16
4,2023-03-15 2:00,공주,0.144
4,2023-03-15 3:00,공주,0.148
4,2023-03-15 4:00,공주,0.16
4,2023-03-15 5:00,공주,0.136
4,2023-03-15 6:00,공주,0.14
4,2023-03-15 7:00,공주,0.108
4,2023-03-15 8:00,공주,0.152
4,2023-03-15 9:00,공주,0.16
4,2023-03-15 10:00,공주,0.128
4,2023-03-15 11:00,공주,0.1
4,2023-03-15 12:00,공주,0.096
4,2023-03-15 13:00,공주,0.088
4,2023-03-15 14:00,공주,0.1
4,2023-03-15 15:00,공주,0.1
4,2023-03-15 16:00,공주,0.088
4,2023-03-15 17:00,공주,0.096
4,2023-03-15 18:00,공주,0.108
4,2023-03-15 19:00,공주,0.1
4,2023-03-15 20:00,공주,0.116
4,2023-03-15 21:00,공주,0.108
4,2023-03-15 22:00,공주,0.104
4,2023-03-15 23:00,공주,0.068
4,2023-03-16 0:00,공주,0.108
4,2023-03-16 1:00,공주,0.112
4,2023-03-16 2:00,공주,0.096
4,2023-03-16 3:00,공주,0.1
4,2023-03-16 4:00,공주,0.112
4,2023-03-16 5:00,공주,0.088
4,2023-03-16 6:00,공주,0.104
4,2023-03-16 7:00,공주,0.1
4,2023-03-16 8:00,공주,0.112
4,2023-03-16 9:00,공주,0.096
4,2023-03-16 10:00,공주,0.084
4,2023-03-16 11:00,공주,0.084
4,2023-03-16 12:00,공주,0.084
4,2023-03-16 13:00,공주,0.064
4,2023-03-16 14:00,공주,0.068
4,2023-03-16 15:00,공주,0.08
4,2023-03-16 16:00,공주,0.076
4,2023-03-16 17:00,공주,0.068
4,2023-03-16 18:00,공주,0.084
4,2023-03-16 19:00,공주,0.068
4,2023-03-16 20:00,공주,0.088
4,2023-03-16 21:00,공주,0.096
4,2023-03-16 22:00,공주,0.072
4,2023-03-16 23:00,공주,0.088
4,2023-03-19 0:00,공주,0.096
4,2023-03-19 1:00,공주,0.1
4,2023-03-19 2:00,공주,0.1
4,2023-03-19 3:00,공주,0.1
4,2023-03-19 4:00,공주,0.088
4,2023-03-19 5:00,공주,0.1
4,2023-03-19 6:00,공주,0.088
4,2023-03-19 7:00,공주,0.068
4,2023-03-19 8:00,공주,0.108
4,2023-03-19 9:00,공주,0.092
4,2023-03-19 10:00,공주,0.076
4,2023-03-19 11:00,공주,0.084
4,2023-03-19 12:00,공주,0.076
4,2023-03-19 13:00,공주,0.076
4,2023-03-19 14:00,공주,0.08
4,2023-03-19 15:00,공주,0.064
4,2023-03-19 16:00,공주,0.076
4,2023-03-19 17:00,공주,0.064
4,2023-03-19 18:00,공주,0.068
4,2023-03-19 19:00,공주,0.084
4,2023-03-19 20:00,공주,0.088
4,2023-03-19 21:00,공주,0.1
4,2023-03-19 22:00,공주,0.088
4,2023-03-19 23:00,공주,0.1
4,2023-03-20 0:00,공주,0.104
4,2023-03-20 1:00,공주,0.096
4,2023-03-20 2:00,공주,0.096
4,2023-03-20 3:00,공주,0.108
4,2023-03-20 4:00,공주,0.096
4,2023-03-20 5:00,공주,0.096
4,2023-03-20 6:00,공주,0.092
4,2023-03-20 7:00,공주,0.088
4,2023-03-20 8:00,공주,0.096
4,2023-03-20 9:00,공주,0.1
4,2023-03-20 10:00,공주,0.092
4,2023-03-20 11:00,공주,0.076
4,2023-03-20 12:00,공주,0.068
4,2023-03-20 13:00,공주,0.072
4,2023-03-20 14:00,공주,0.068
4,2023-03-20 15:00,공주,0.072
4,2023-03-20 16:00,공주,0.072
4,2023-03-20 17:00,공주,0.088
4,2023-03-20 18:00,공주,0.084
4,2023-03-20 19:00,공주,0.08
4,2023-03-20 20:00,공주,0.092
4,2023-03-20 21:00,공주,0.092
4,2023-03-20 22:00,공주,0.104
4,2023-03-20 23:00,공주,0.068
4,2023-03-21 0:00,공주,0.088
4,2023-03-21 1:00,공주,0.096
4,2023-03-21 2:00,공주,0.096
4,2023-03-21 3:00,공주,0.088
4,2023-03-21 4:00,공주,0.088
4,2023-03-21 5:00,공주,0.084
4,2023-03-21 6:00,공주,0.096
4,2023-03-21 7:00,공주,0.092
4,2023-03-21 8:00,공주,0.096
4,2023-03-21 9:00,공주,0.084
4,2023-03-21 10:00,공주,0.076
4,2023-03-21 11:00,공주,0.088
4,2023-03-21 12:00,공주,0.076
4,2023-03-21 13:00,공주,0.06
4,2023-03-21 14:00,공주,0.06
4,2023-03-21 15:00,공주,0.068
4,2023-03-21 16:00,공주,0.06
4,2023-03-21 17:00,공주,0.068
4,2023-03-21 18:00,공주,0.076
4,2023-03-21 19:00,공주,0.068
4,2023-03-21 20:00,공주,0.084
4,2023-03-21 21:00,공주,0.092
4,2023-03-21 22:00,공주,0.084
4,2023-03-21 23:00,공주,0.084
4,2023-03-24 0:00,공주,0.168
4,2023-03-24 1:00,공주,0.176
4,2023-03-24 2:00,공주,0.172
4,2023-03-24 3:00,공주,0.164
4,2023-03-24 4:00,공주,0.164
4,2023-03-24 5:00,공주,0.18
4,2023-03-24 6:00,공주,0.164
4,2023-03-24 7:00,공주,0.068
4,2023-03-24 8:00,공주,0.172
4,2023-03-24 9:00,공주,0.16
4,2023-03-24 10:00,공주,0.136
4,2023-03-24 11:00,공주,0.144
4,2023-03-24 12:00,공주,0.104
4,2023-03-24 13:00,공주,0.104
4,2023-03-24 14:00,공주,0.104
4,2023-03-24 15:00,공주,0.092
4,2023-03-24 16:00,공주,0.104
4,2023-03-24 17:00,공주,0.096
4,2023-03-24 18:00,공주,0.092
4,2023-03-24 19:00,공주,0.112
4,2023-03-24 20:00,공주,0.12
4,2023-03-24 21:00,공주,0.128
4,2023-03-24 22:00,공주,0.124
4,2023-03-24 23:00,공주,0.132
4,2023-03-25 0:00,공주,0.124
4,2023-03-25 1:00,공주,0.144
4,2023-03-25 2:00,공주,0.132
4,2023-03-25 3:00,공주,0.132
4,2023-03-25 4:00,공주,0.128
4,2023-03-25 5:00,공주,0.128
4,2023-03-25 6:00,공주,0.124
4,2023-03-25 7:00,공주,0.108
4,2023-03-25 8:00,공주,0.148
4,2023-03-25 9:00,공주,0.136
4,2023-03-25 10:00,공주,0.112
4,2023-03-25 11:00,공주,0.096
4,2023-03-25 12:00,공주,0.088
4,2023-03-25 13:00,공주,0.076
4,2023-03-25 14:00,공주,0.088
4,2023-03-25 15:00,공주,0.084
4,2023-03-25 16:00,공주,0.08
4,2023-03-25 17:00,공주,0.092
4,2023-03-25 18:00,공주,0.088
4,2023-03-25 19:00,공주,0.084
4,2023-03-25 20:00,공주,0.1
4,2023-03-25 21:00,공주,0.08
4,2023-03-25 22:00,공주,0.096
4,2023-03-25 23:00,공주,0.068
4,2023-03-26 0:00,공주,0.096
4,2023-03-26 1:00,공주,0.096
4,2023-03-26 2:00,공주,0.1
4,2023-03-26 3:00,공주,0.096
4,2023-03-26 4:00,공주,0.112
4,2023-03-26 5:00,공주,0.092
4,2023-03-26 6:00,공주,0.104
4,2023-03-26 7:00,공주,0.092
4,2023-03-26 8:00,공주,0.096
4,2023-03-26 9:00,공주,0.096
4,2023-03-26 10:00,공주,0.084
4,2023-03-26 11:00,공주,0.088
4,2023-03-26 12:00,공주,0.084
4,2023-03-26 13:00,공주,0.064
4,2023-03-26 14:00,공주,0.064
4,2023-03-26 15:00,공주,0.072
4,2023-03-26 16:00,공주,0.072
4,2023-03-26 17:00,공주,0.068
4,2023-03-26 18:00,공주,0.08
4,2023-03-26 19:00,공주,0.068
4,2023-03-26 20:00,공주,0.08
4,2023-03-26 21:00,공주,0.1
4,2023-03-26 22:00,공주,0.068
4,2023-03-26 23:00,공주,0.088
4,2023-03-29 0:00,공주,0.096
4,2023-03-29 1:00,공주,0.096
4,2023-03-29 2:00,공주,0.1
4,2023-03-29 3:00,공주,0.1
4,2023-03-29 4:00,공주,0.092
4,2023-03-29 5:00,공주,0.104
4,2023-03-29 6:00,공주,0.088
4,2023-03-29 7:00,공주,0.068
4,2023-03-29 8:00,공주,0.096
4,2023-03-29 9:00,공주,0.084
4,2023-03-29 10:00,공주,0.064
4,2023-03-29 11:00,공주,0.08
4,2023-03-29 12:00,공주,0.072
4,2023-03-29 13:00,공주,0.068
4,2023-03-29 14:00,공주,0.072
4,2023-03-29 15:00,공주,0.06
4,2023-03-29 16:00,공주,0.076
4,2023-03-29 17:00,공주,0.068
4,2023-03-29 18:00,공주,0.068
4,2023-03-29 19:00,공주,0.084
4,2023-03-29 20:00,공주,0.084
4,2023-03-29 21:00,공주,0.092
4,2023-03-29 22:00,공주,0.08
4,2023-03-29 23:00,공주,0.08
4,2023-03-30 0:00,공주,0.092
4,2023-03-30 1:00,공주,0.096
4,2023-03-30 2:00,공주,0.092
4,2023-03-30 3:00,공주,0.092
4,2023-03-30 4:00,공주,0.084
4,2023-03-30 5:00,공주,0.092
4,2023-03-30 6:00,공주,0.076
4,2023-03-30 7:00,공주,0.076
4,2023-03-30 8:00,공주,0.084
4,2023-03-30 9:00,공주,0.064
4,2023-03-30 10:00,공주,0.072
4,2023-03-30 11:00,공주,0.064
4,2023-03-30 12:00,공주,0.048
4,2023-03-30 13:00,공주,0.056
4,2023-03-30 14:00,공주,0.06
4,2023-03-30 15:00,공주,0.064
4,2023-03-30 16:00,공주,0.064
4,2023-03-30 17:00,공주,0.084
4,2023-03-30 18:00,공주,0.076
4,2023-03-30 19:00,공주,0.08
4,2023-03-30 20:00,공주,0.076
4,2023-03-30 21:00,공주,0.072
4,2023-03-30 22:00,공주,0.084
4,2023-03-30 23:00,공주,0.068
4,2023-03-31 0:00,공주,0.072
4,2023-03-31 1:00,공주,0.088
4,2023-03-31 2:00,공주,0.088
4,2023-03-31 3:00,공주,0.08
4,2023-03-31 4:00,공주,0.08
4,2023-03-31 5:00,공주,0.08
4,2023-03-31 6:00,공주,0.076
4,2023-03-31 7:00,공주,0.084
4,2023-03-31 8:00,공주,0.088
4,2023-03-31 9:00,공주,0.08
4,2023-03-31 10:00,공주,0.068
4,2023-03-31 11:00,공주,0.076
4,2023-03-31 12:00,공주,0.072
4,2023-03-31 13:00,공주,0.056
4,2023-03-31 14:00,공주,0.06
4,2023-03-31 15:00,공주,0.06
4,2023-03-31 16:00,공주,0.064
4,2023-03-31 17:00,공주,0.068
4,2023-03-31 18:00,공주,0.068
4,2023-03-31 19:00,공주,0.068
4,2023-03-31 20:00,공주,0.076
4,2023-03-31 21:00,공주,0.08
4,2023-03-31 22:00,공주,0.072
4,2023-03-31 23:00,공주,0.076
4,2023-04-03 0:00,공주,0.012
4,2023-04-03 1:00,공주,0.016
4,2023-04-03 2:00,공주,0.016
4,2023-04-03 3:00,공주,0.012
4,2023-04-03 4:00,공주,0.012
4,2023-04-03 5:00,공주,0.016
4,2023-04-03 6:00,공주,0.02
4,2023-04-03 7:00,공주,0.068
4,2023-04-03 8:00,공주,0.02
4,2023-04-03 9:00,공주,0.016
4,2023-04-03 10:00,공주,0.024
4,2023-04-03 11:00,공주,0.02
4,2023-04-03 12:00,공주,0.024
4,2023-04-03 13:00,공주,0.02
4,2023-04-03 14:00,공주,0.024
4,2023-04-03 15:00,공주,0.024
4,2023-04-03 16:00,공주,0.032
4,2023-04-03 17:00,공주,0.02
4,2023-04-03 18:00,공주,0.032
4,2023-04-03 19:00,공주,0.036
4,2023-04-03 20:00,공주,0.04
4,2023-04-03 21:00,공주,0.048
4,2023-04-03 22:00,공주,0.048
4,2023-04-03 23:00,공주,0.04
4,2023-04-04 0:00,공주,0.056
4,2023-04-04 1:00,공주,0.036
4,2023-04-04 2:00,공주,0.048
4,2023-04-04 3:00,공주,0.056
4,2023-04-04 4:00,공주,0.052
4,2023-04-04 5:00,공주,0.052
4,2023-04-04 6:00,공주,0.052
4,2023-04-04 7:00,공주,0.04
4,2023-04-04 8:00,공주,0.06
4,2023-04-04 9:00,공주,0.06
4,2023-04-04 10:00,공주,0.04
4,2023-04-04 11:00,공주,0.036
4,2023-04-04 12:00,공주,0.04
4,2023-04-04 13:00,공주,0.048
4,2023-04-04 14:00,공주,0.036
4,2023-04-04 15:00,공주,0.052
4,2023-04-04 16:00,공주,0.044
4,2023-04-04 17:00,공주,0.056
4,2023-04-04 18:00,공주,0.064
4,2023-04-04 19:00,공주,0.06
4,2023-04-04 20:00,공주,0.076
4,2023-04-04 21:00,공주,0.08
4,2023-04-04 22:00,공주,0.084
4,2023-04-04 23:00,공주,0.068
4,2023-04-05 0:00,공주,0.068
4,2023-04-05 1:00,공주,0.084
4,2023-04-05 2:00,공주,0.076
4,2023-04-05 3:00,공주,0.084
4,2023-04-05 4:00,공주,0.08
4,2023-04-05 5:00,공주,0.068
4,2023-04-05 6:00,공주,0.076
4,2023-04-05 7:00,공주,0.072
4,2023-04-05 8:00,공주,0.072
4,2023-04-05 9:00,공주,0.072
4,2023-04-05 10:00,공주,0.068
4,2023-04-05 11:00,공주,0.068
4,2023-04-05 12:00,공주,0.068
4,2023-04-05 13:00,공주,0.064
4,2023-04-05 14:00,공주,0.064
4,2023-04-05 15:00,공주,0.064
4,2023-04-05 16:00,공주,0.056
4,2023-04-05 17:00,공주,0.068
4,2023-04-05 18:00,공주,0.076
4,2023-04-05 19:00,공주,0.068
4,2023-04-05 20:00,공주,0.076
4,2023-04-05 21:00,공주,0.088
4,2023-04-05 22:00,공주,0.088
4,2023-04-05 23:00,공주,0.072
4,2023-04-08 0:00,공주,0.108
4,2023-04-08 1:00,공주,0.112
4,2023-04-08 2:00,공주,0.112
4,2023-04-08 3:00,공주,0.112
4,2023-04-08 4:00,공주,0.104
4,2023-04-08 5:00,공주,0.124
4,2023-04-08 6:00,공주,0.104
4,2023-04-08 7:00,공주,0.068
4,2023-04-08 8:00,공주,0.12
4,2023-04-08 9:00,공주,0.096
4,2023-04-08 10:00,공주,0.088
4,2023-04-08 11:00,공주,0.1
4,2023-04-08 12:00,공주,0.088
4,2023-04-08 13:00,공주,0.088
4,2023-04-08 14:00,공주,0.088
4,2023-04-08 15:00,공주,0.076
4,2023-04-08 16:00,공주,0.092
4,2023-04-08 17:00,공주,0.084
4,2023-04-08 18:00,공주,0.072
4,2023-04-08 19:00,공주,0.092
4,2023-04-08 20:00,공주,0.088
4,2023-04-08 21:00,공주,0.1
4,2023-04-08 22:00,공주,0.088
4,2023-04-08 23:00,공주,0.092
4,2023-04-09 0:00,공주,0.096
4,2023-04-09 1:00,공주,0.104
4,2023-04-09 2:00,공주,0.096
4,2023-04-09 3:00,공주,0.1
4,2023-04-09 4:00,공주,0.092
